stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage1_sgd,69,0.16189955,0.16618932,0.15532753,0.15941125,0.32860104,0.33890342,6.25e-05,,,,,,,
stage1_sgd,70,0.16084038,0.16432498,0.15429857,0.15754767,0.32709014,0.33886559,6.25e-05,,,,,,,
stage1_sgd,71,0.16054711,0.16169131,0.15396077,0.15482333,0.32931696,0.34339876,6.25e-05,,,,,,,
stage1_sgd,72,0.15864885,0.16138135,0.15205017,0.15462416,0.32993412,0.33785942,6.25e-05,,,,,,,
stage1_sgd,73,0.17128908,0.16482686,0.16452640,0.15795478,0.33813405,0.34360416,6.25e-05,,,,,,,
stage1_sgd,74,0.15967216,0.16232211,0.15299790,0.15550375,0.33371278,0.34091785,6.25e-05,,,,,,,
stage1_sgd,75,0.15823152,0.16052405,0.15161625,0.15375949,0.33076353,0.33822810,6.25e-05,,,,,,,
stage1_sgd,76,0.15513780,0.15812814,0.14857492,0.15140229,0.32814408,0.33629252,6.25e-05,,,,,,,
stage1_sgd,77,0.15390342,0.15714576,0.14735825,0.15045660,0.32725833,0.33445810,6.25e-05,,,,,,,
stage1_sgd,78,0.15336598,0.15732389,0.14687119,0.15058169,0.32473974,0.33711008,6.25e-05,,,,,,,
stage1_sgd,79,0.15170152,0.15656139,0.14519218,0.14979633,0.32546678,0.33825276,6.25e-05,,,,,,,
stage1_sgd,80,0.15139164,0.15485483,0.14485632,0.14812272,0.32676577,0.33660559,6.25e-05,,,,,,,
stage1_sgd,81,0.15684483,0.15947297,0.15023200,0.15267967,0.33064133,0.33966507,6.25e-05,,,,,,,
stage1_sgd,82,0.15082489,0.15292445,0.14426226,0.14617485,0.32813184,0.33747974,6.25e-05,,,,,,,
stage1_sgd,83,0.14863345,0.15170115,0.14209534,0.14497861,0.32690535,0.33612718,6.25e-05,,,,,,,
stage1_sgd,84,0.14740919,0.15148028,0.14086380,0.14474138,0.32726952,0.33694497,6.25e-05,,,,,,,
stage1_sgd,85,0.14731387,0.15132784,0.14081022,0.14458367,0.32518264,0.33720850,6.25e-05,,,,,,,
stage1_sgd,86,0.15189224,0.15092771,0.14550579,0.14439179,0.31932202,0.32679594,6.25e-05,,,,,,,
stage1_sgd,87,0.14810994,0.15306505,0.14163320,0.14632316,0.32383729,0.33709494,6.25e-05,,,,,,,
stage1_sgd,88,0.14515250,0.14846215,0.13870032,0.14185547,0.32260893,0.33033406,6.25e-05,,,,,,,
stage1_sgd,89,0.14313400,0.14735861,0.13668154,0.14067963,0.32262291,0.33394882,6.25e-05,,,,,,,
stage1_sgd,90,0.14195383,0.14590494,0.13550259,0.13929208,0.32256164,0.33064287,6.25e-05,,,,,,,
stage1_sgd,91,0.14085852,0.14938533,0.13443246,0.14276026,0.32130325,0.33125372,6.25e-05,,,,,,,
stage1_sgd,92,0.14140780,0.14357471,0.13502862,0.13694099,0.31895868,0.33168614,6.25e-05,,,,,,,
stage1_sgd,93,0.14085445,0.14494745,0.13445815,0.13842261,0.31981485,0.32624197,6.25e-05,,,,,,,
stage1_sgd,94,0.14834366,0.14468831,0.14201637,0.13822555,0.31636423,0.32313817,6.25e-05,,,,,,,
stage1_sgd,95,0.13761099,0.14069186,0.13126947,0.13421247,0.31707624,0.32396955,6.25e-05,,,,,,,
stage1_sgd,96,0.13730608,0.14092841,0.13103384,0.13436622,0.31361227,0.32810952,6.25e-05,,,,,,,
stage1_sgd,97,0.13609936,0.14019568,0.12981170,0.13379947,0.31438284,0.31981049,6.25e-05,,,,,,,
stage1_sgd,98,0.13656783,0.13990630,0.13024582,0.13336181,0.31610049,0.32722461,6.25e-05,,,,,,,
stage1_sgd,99,0.13746351,0.13978314,0.13116844,0.13346623,0.31475353,0.31584558,6.25e-05,,,,,,,
stage1_sgd,100,0.13581719,0.13729106,0.12973005,0.13097071,0.30435668,0.31601771,6.25e-05,,,,,,,
