stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage2_adamw,69,0.05594952,0.07774293,0.04572330,0.06579125,0.20452453,0.23903373,1.5443897e-05,,,,,,,
stage2_adamw,70,0.05878294,0.06617547,0.04815837,0.05488526,0.21249156,0.22580416,1.4853124e-05,,,,,,,
stage2_adamw,71,0.05391443,0.06449349,0.04360506,0.05339392,0.20618746,0.22199148,1.4274832e-05,,,,,,,
stage2_adamw,72,0.05547471,0.06683356,0.04512902,0.05556093,0.20691372,0.22545265,1.3709591e-05,,,,,,,
stage2_adamw,73,0.05464689,0.06680415,0.04443603,0.05579551,0.20421709,0.22017293,1.315796e-05,,,,,,,
stage2_adamw,74,0.05154669,0.06745672,0.04162778,0.05638520,0.19837812,0.22143054,1.2620483e-05,,,,,,,
stage2_adamw,75,0.05351345,0.06832703,0.04350273,0.05688463,0.20021442,0.22884790,1.209769e-05,,,,,,,
stage2_adamw,76,0.05470082,0.06504633,0.04455235,0.05401111,0.20296934,0.22070436,1.1590097e-05,,,,,,,
stage2_adamw,77,0.05046607,0.06526470,0.04063124,0.05420899,0.19669644,0.22111425,1.1098206e-05,,,,,,,
stage2_adamw,78,0.04947285,0.06256440,0.03970700,0.05176925,0.19531694,0.21590302,1.0622501e-05,,,,,,,
stage2_adamw,79,0.04875990,0.06241544,0.03904100,0.05167362,0.19437792,0.21483636,1.0163452e-05,,,,,,,
stage2_adamw,80,0.04641473,0.06158425,0.03678082,0.05091596,0.19267818,0.21336573,9.7215122e-06,,,,,,,
stage2_adamw,81,0.04802870,0.06558222,0.03839237,0.05460887,0.19272650,0.21946699,9.2971176e-06,,,,,,,
stage2_adamw,82,0.04767925,0.06343087,0.03804937,0.05267320,0.19259756,0.21515354,8.8906871e-06,,,,,,,
stage2_adamw,83,0.04581038,0.06485932,0.03633955,0.05407528,0.18941657,0.21568076,8.5026217e-06,,,,,,,
stage2_adamw,84,0.04879192,0.06298870,0.03918080,0.05211111,0.19222241,0.21755186,8.1333044e-06,,,,,,,
stage2_adamw,85,0.04586152,0.06286513,0.03638490,0.05216044,0.18953240,0.21409376,7.7830997e-06,,,,,,,
stage2_adamw,86,0.04698361,0.06254581,0.03744191,0.05185375,0.19083399,0.21384112,7.4523532e-06,,,,,,,
stage2_adamw,87,0.04525726,0.06153434,0.03584496,0.05094603,0.18824601,0.21176622,7.1413913e-06,,,,,,,
stage2_adamw,88,0.04441684,0.06286140,0.03508719,0.05223883,0.18659299,0.21245133,6.8505209e-06,,,,,,,
stage2_adamw,89,0.04352777,0.06086737,0.03428796,0.05040912,0.18479633,0.20916502,6.5800291e-06,,,,,,,
stage2_adamw,90,0.04340286,0.06092028,0.03418520,0.05041458,0.18435333,0.21011391,6.3301827e-06,,,,,,,
stage2_adamw,91,0.04429863,0.06084896,0.03505644,0.05036756,0.18484375,0.20962790,6.1012284e-06,,,,,,,
stage2_adamw,92,0.04267743,0.06135975,0.03352334,0.05092144,0.18308184,0.20876613,5.8933921e-06,,,,,,,
stage2_adamw,93,0.04250178,0.06031469,0.03337261,0.04996589,0.18258350,0.20697612,5.7068789e-06,,,,,,,
stage2_adamw,94,0.04298727,0.06006269,0.03384503,0.04970917,0.18284485,0.20707039,5.5418729e-06,,,,,,,
stage2_adamw,95,0.04459174,0.06158317,0.03540721,0.05124343,0.18369062,0.20679470,5.3985369e-06,,,,,,,
stage2_adamw,96,0.04413970,0.06157789,0.03500585,0.05120161,0.18267711,0.20752572,5.2770123e-06,,,,,,,
stage2_adamw,97,0.04281763,0.05990592,0.03371737,0.04950959,0.18200501,0.20792663,5.1774192e-06,,,,,,,
stage2_adamw,98,0.04247547,0.05999177,0.03340913,0.04968192,0.18132665,0.20619703,5.0998558e-06,,,,,,,
stage2_adamw,99,0.04300702,0.06186144,0.03390965,0.05145895,0.18194745,0.20804983,5.0443986e-06,,,,,,,
stage2_adamw,100,0.04272109,0.06285075,0.03369745,0.05253332,0.18047273,0.20634866,5.0111024e-06,,,,,,,
