stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage2_adamw,67,0.05883914,0.07079506,0.04888468,0.05943739,0.19908933,0.22715345,1.6660542e-05,,,,,,,
stage2_adamw,68,0.06007636,0.07196046,0.05019095,0.06060557,0.19770822,0.22709765,1.6046568e-05,,,,,,,
stage2_adamw,69,0.05663218,0.06648945,0.04686690,0.05546304,0.19530565,0.22052835,1.5443897e-05,,,,,,,
stage2_adamw,70,0.05710975,0.06451660,0.04748779,0.05366892,0.19243904,0.21695362,1.4853124e-05,,,,,,,
stage2_adamw,71,0.05282937,0.06459705,0.04338101,0.05388729,0.18896714,0.21419502,1.4274832e-05,,,,,,,
stage2_adamw,72,0.05053425,0.06533460,0.04130867,0.05456050,0.18451155,0.21548208,1.3709591e-05,,,,,,,
stage2_adamw,73,0.05021796,0.06433304,0.04092581,0.05363174,0.18584298,0.21402603,1.315796e-05,,,,,,,
stage2_adamw,74,0.05170653,0.06722589,0.04246708,0.05647592,0.18478895,0.21499949,1.2620483e-05,,,,,,,
stage2_adamw,75,0.05024120,0.06959261,0.04103231,0.05858326,0.18417778,0.22018699,1.209769e-05,,,,,,,
stage2_adamw,76,0.05143330,0.06647821,0.04194042,0.05549626,0.18985770,0.21963887,1.1590097e-05,,,,,,,
stage2_adamw,77,0.05175642,0.06390120,0.04220642,0.05315950,0.19099996,0.21483390,1.1098206e-05,,,,,,,
stage2_adamw,78,0.04665453,0.06517058,0.03752866,0.05445362,0.18251736,0.21433917,1.0622501e-05,,,,,,,
stage2_adamw,79,0.04694054,0.06608386,0.03790903,0.05515042,0.18063028,0.21866883,1.0163452e-05,,,,,,,
stage2_adamw,80,0.04871427,0.06532596,0.03960039,0.05508915,0.18227760,0.20473624,9.7215122e-06,,,,,,,
stage2_adamw,81,0.04965800,0.06604529,0.04063311,0.05569880,0.18049792,0.20692991,9.2971176e-06,,,,,,,
stage2_adamw,82,0.05047275,0.06682630,0.04138887,0.05622923,0.18167768,0.21194139,8.8906871e-06,,,,,,,
stage2_adamw,83,0.04869342,0.06382224,0.03971901,0.05357771,0.17948815,0.20489067,8.5026217e-06,,,,,,,
stage2_adamw,84,0.04725950,0.06499531,0.03833336,0.05456217,0.17852274,0.20866285,8.1333044e-06,,,,,,,
stage2_adamw,85,0.04603186,0.06278152,0.03712208,0.05248222,0.17819564,0.20598605,7.7830997e-06,,,,,,,
stage2_adamw,86,0.04466015,0.06311776,0.03585410,0.05279626,0.17612099,0.20642993,7.4523532e-06,,,,,,,
stage2_adamw,87,0.04418017,0.06253452,0.03537472,0.05222832,0.17610894,0.20612400,7.1413913e-06,,,,,,,
stage2_adamw,88,0.04343214,0.06226256,0.03466189,0.05190172,0.17540505,0.20721689,6.8505209e-06,,,,,,,
stage2_adamw,89,0.04321174,0.06290136,0.03451771,0.05261308,0.17388047,0.20576551,6.5800291e-06,,,,,,,
stage2_adamw,90,0.04456748,0.06178029,0.03581229,0.05153055,0.17510389,0.20499473,6.3301827e-06,,,,,,,
